3529150002,3529150,LALANGON
3529150003,3529150,TENONAN
3529150004,3529150,LANJUK
3529150005,3529150,GADDING
3529150006,3529150,GIRING
3529150007,3529150,GUNUNG KEMBAR
3529150008,3529150,JABA'AN
3529150009,3529150,MANDING LAOK
3529150010,3529150,MANDING DAYA
3529150011,3529150,MANDING TIMUR
3529160001,3529160,LARANGAN BARMA
3529160002,3529160,BATUPUTIH LAOK
3529160003,3529160,BATUPUTIH KENEK
3529160004,3529160,AENGMERAH
3529160005,3529160,TENGEDAN
3529160006,3529160,JURUAN LAOK
3529160007,3529160,JURUAN DAYA
3529160008,3529160,BADUR
3529160009,3529160,GEDANG GEDANG
3529160010,3529160,BATUPUTIH DAYA
3529160011,3529160,BANTELAN
3529160012,3529160,LARANGAN KERTA
3529160013,3529160,BULAAN
3529160014,3529160,SERGANG
3529170001,3529170,POJA
3529170002,3529170,BERAJI
3529170003,3529170,KARANG BUDI
3529170004,3529170,BABAN
3529170005,3529170,BATUDINDING
3529170006,3529170,BANJAR BARAT
3529170007,3529170,BANJAR TIMUR
3529170008,3529170,PALOKLOAN
3529170009,3529170,PANAGAN
3529170010,3529170,GAPURA BARAT
3529170011,3529170,GERSIK PUTIH
3529170012,3529170,GAPURA TENGAH
3529170013,3529170,MANDALA
3529170014,3529170,GAPURA TIMUR
3529170015,3529170,ANDULANG
3529170016,3529170,LONGOS
3529170017,3529170,GRUJUGAN
3529180001,3529180,TAMEDUNG
3529180002,3529180,BATANGBATANG LAOK
3529180003,3529180,TOTOSAN
3529180004,3529180,BANUAJU BARAT
3529180005,3529180,BANUAJU TIMUR
3529180006,3529180,JENANGGER
3529180007,3529180,NYABAKAN TIMUR
3529180008,3529180,LOMBANG
3529180009,3529180,BILANGAN
3529180010,3529180,DAPENDA
3529180011,3529180,LEGUNG TIMUR
3529180012,3529180,LEGUNG BARAT
3529180013,3529180,JANGKONG
3529180014,3529180,NYABAKAN BARAT
3529180015,3529180,BATANGBATANG DAYA
3529180016,3529180,KOLPO
3529190001,3529190,JADUNG
3529190002,3529190,ROMBEN BARAT
3529190003,3529190,ROMBEN RANA
3529190004,3529190,ROMBEN GUNA
3529190005,3529190,BICABI
3529190007,3529190,LAPA LAOK
3529190008,3529190,LAPA DAYA
3529190009,3529190,LAPA TAMAN
3529190010,3529190,BUNGIN BUNGIN
3529190011,3529190,BUNPENANG
3529190012,3529190,TAMANSARE
3529190013,3529190,CANDI
3529190014,3529190,BANCAMARA
3529190015,3529190,BANRAAS
3529200001,3529200,SOKARAME PASESER
3529200002,3529200,SOKARAME TIMUR
3529200003,3529200,TANAHMERAH
3529200004,3529200,SOMBER
3529200005,3529200,SONOK
3529200006,3529200,NONGGUNONG
3529200007,3529200,ROSONG
3529200008,3529200,TALAGA
3529210001,3529210,GAYAM
3529210002,3529210,JAMBUIR
3529210003,3529210,PANCOR
3529210004,3529210,PRAMBANAN
3529210005,3529210,GENDANG TIMUR
3529210006,3529210,KARANGTENGAH
3529210007,3529210,NYAMPLONG
3529210008,3529210,GENDANG BARAT
3529210009,3529210,KALOWANG
3529210010,3529210,TAREBUNG
3529220001,3529220,KETUPAT
3529220002,3529220,JUNGKAT
3529220003,3529220,KAROPOH
3529220004,3529220,KARANGNANGKA
3529220005,3529220,ALASMALANG
3529220006,3529220,POTERAN
3529220007,3529220,BRAKAS
3529220008,3529220,TONDUK
3529220009,3529220,GUWA GUWA
3529230001,3529230,SABUNTAN
3529230002,3529230,PALIAT
3529230003,3529230,SAPEKEN
3529230004,3529230,SASIIL
3529230005,3529230,SEPANJANG
3529230006,3529230,TANJUNGKIAOK
3529230007,3529230,PAGERUNGAN KECIL
3529230008,3529230,PAGERUNGAN BESAR
3529230009,3529230,SAKALA
3529230010,3529230,SADULANG
3529230011,3529230,SAUR SAEBUS
3529240001,3529240,BUDDI
3529240002,3529240,GELAMAN
3529240003,3529240,PAJANANGGER
3529240010,3529240,SAWAHSUMUR
3529240011,3529240,PASERAMAN
3529240012,3529240,KALINGANYAR
3529240013,3529240,ARJASA
3529240014,3529240,DUKO
3529240015,3529240,KOLO KOLO
3529240016,3529240,ANGKATAN
3529240017,3529240,KALISANGKA
3529240018,3529240,LAOK JANGJANG
3529240019,3529240,BILIS BILIS
3529240020,3529240,SUMBERNANGKA
3529240021,3529240,KALIKATAK
3529240022,3529240,ANGON ANGON
3529240023,3529240,SAMBAKATI
3529240024,3529240,PANDEMAN
3529240025,3529240,PABIAN
3529241001,3529241,SAOBI
3529241002,3529241,KANGAYAN
3529241003,3529241,TOERJEK
3529241004,3529241,CANGKRAMAAN
3529241005,3529241,TEMBAYANGAN
3529241006,3529241,BATUPUTIH
3529241007,3529241,DAANDUNG
3529241008,3529241,TIMUR JANJANG
3529241009,3529241,JUKONG JUKONG
3529250001,3529250,MASSALIMA
3529250002,3529250,SUKAJERUK
3529250003,3529250,KARAMIAN
3529250004,3529250,MASAKAMBING
3526010,3526,KAMAL
3526020,3526,LABANG
3526030,3526,KWANYAR
3526040,3526,MODUNG
3526050,3526,BLEGA
3526060,3526,KONANG
3526070,3526,GALIS
3526080,3526,TANAH MERAH
3526090,3526,TRAGAH
3526100,3526,SOCAH
3526110,3526,BANGKALAN
3526120,3526,BURNEH
3526130,3526,AROSBAYA
3526140,3526,GEGER
3526150,3526,KOKOP
3526160,3526,TANJUNGBUMI
3526170,3526,SEPULU
3526180,3526,KLAMPIS
3527010,3527,SRESEH
3527020,3527,TORJUN
3527021,3527,PANGARENGAN
3527030,3527,SAMPANG
3527040,3527,CAMPLONG
3527050,3527,OMBEN
3527060,3527,KEDUNGDUNG
3527070,3527,JRENGIK
3527080,3527,TAMBELANGAN
3527090,3527,BANYUATES
3527100,3527,ROBATAL
3527101,3527,KARANG PENANG
3527110,3527,KETAPANG
3527120,3527,SOKOBANAH
3528010,3528,TLANAKAN
3528020,3528,PADEMAWU
3528030,3528,GALIS
3528040,3528,LARANGAN
3528050,3528,PAMEKASAN
3528060,3528,PROPPO
3528070,3528,PALENGAAN
3528080,3528,PEGANTENAN
3528090,3528,KADUR
3528100,3528,PAKONG
3528110,3528,WARU
3528120,3528,BATU MARMAR
3528130,3528,PASEAN
3529010,3529,PRAGAAN
3529020,3529,BLUTO
3529030,3529,SARONGGI
3529040,3529,GILIGENTENG
3529050,3529,TALANGO
3529060,3529,KALIANGET
3529070,3529,SUMENEP
3529071,3529,BATUAN
3529080,3529,LENTENG
3529090,3529,GANDING
3529100,3529,GULUK GULUK
3529110,3529,PASONGSONGAN
3529120,3529,AMBUNTEN
3529130,3529,RUBARU
3529140,3529,DASUK
3529150,3529,MANDING
3529160,3529,BATUPUTIH
3529170,3529,GAPURA
3529180,3529,BATANG BATANG
3529190,3529,DUNGKEK
3529200,3529,NONGGUNONG
3529210,3529,GAYAM
3529220,3529,RAAS
3529230,3529,SAPEKEN
3529240,3529,ARJASA
3529241,3529,KANGAYAN
3529250,3529,MASALEMBU
